,ref_id,userId,id,title,price,type,sq_feet,availability,avdate,location,thumb,thumb2,slide,link,latitude,longitude,marker,address,address_hidden,city,province,intro,community,quadrant,phone,phone_2,preferred_contact,website,email,smoking,lease_term,garage_size,status,book_tour,v,s,f,bedrooms,den,baths,cats,dogs,utilities_included,features
21,309238,104722,309238,"Pet-Friendly, Renovated Suites in High Park with Breathtaking Views",1908 - 3049,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/309238/thumber_10675741.v.172742528c758f26ea91c166ff79c51e.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/309238/thumber_10675741.v.172742528c758f26ea91c166ff79c51e.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/309238/slide_10675741.v.172742528c758f26ea91c166ff79c51e.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/309238,43.656427654747,-79.464444606082,82460ad5cb8721421fd76f840441f878,111 Pacific Avenue,False,Toronto,Ontario,111 Pacific Avenue,,,3656458263,,Phone||Text||Email,https://www.mintoapartments.com/gta/Toronto-apartment-rentals/High-Park-Village/main.html?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=High%20Park%20Village,1,Non-Smoking,Long Term,"underground, outdoor",active,,3,RSYNC,2,studio - 2,No,1,True,True,"['Water', 'Heat']","['Elevator', 'Laundry - Shared', 'Storage Lockers', 'Fridge']"
22,564207,1190839,564207,Luxury Living in Toronto's Financial District,2350 - 3850,Apartment,"587, 845, 400",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/564207/thumber_9908732.v.1aeed67cd45b42dc3ddf9877d56c9103.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/564207/thumber_9908732.v.1aeed67cd45b42dc3ddf9877d56c9103.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/564207/slide_9908732.v.1aeed67cd45b42dc3ddf9877d56c9103.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/564207,43.648227300000,-79.387770300000,0be582a1af8b57368e0a74c735d031eb,225 Adelaide St. West,False,Toronto,Ontario,225 Adelaide St. West,,,3656543847,4377817665,Phone||Text||Email,https://living.westbankcorp.com/property/toronto-house,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,2,studio - 2,No,1 - 2,True,True,False,['Elevator']
23,558021,1519125,558021,Tichester Park Manors,1969 - 2339,Apartment,"628, 670",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/558021/thumber_11344229.v.d4137e22f33022841c1cda76fa5c18a2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/558021/thumber_11344229.v.d4137e22f33022841c1cda76fa5c18a2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/558021/slide_11344229.v.d4137e22f33022841c1cda76fa5c18a2.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/558021,43.685624500000,-79.418870300000,80b676cc83ec02796a13c4d861760553,1531 Bathurst Street,False,Toronto,Ontario,1531 Bathurst Street,,,2892169178,,Phone||Text||Email,https://hazelview.rhenti.com/#/property/65089ad969c935002ebc0ffb?channel=hazelview,1,Non-Smoking,Long Term,,active,,3,RSYNC,2,studio - 1,No,1,True,True,"['Heat', 'Water']","['Storage Lockers', 'Dishwasher']"
24,500907,1507540,500907,Aberdeen on The Kingsway,2675 - 3700,Apartment,"620, 617, 653, 651, 767",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/500907/thumber_9971976.v.2dff9f66d7ee0b25d824ccc119a1cb3f.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/500907/thumber_9971976.v.2dff9f66d7ee0b25d824ccc119a1cb3f.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/500907/slide_9971976.v.2dff9f66d7ee0b25d824ccc119a1cb3f.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/500907,43.663908100000,-79.520679300000,d0b6002fb637c27673f9e0d8cfdad001,299 The Kingsway,False,Toronto,Ontario,299 The Kingsway,,,6474929731,,Phone||Text||Email,https://aberdeenonthekingsway.com/,1,Non-Smoking,Long Term,"underground, covered",active,,3,RSYNC,2,1 - 2,"Yes, No",1 - 2,True,True,False,"['Elevator', 'Storage Lockers', 'Zero-Step Entrance', 'Fridge']"
25,561293,440492,561293,Urban Living Near The Danforth! ,2150 - 4100,Apartment,"610, 738, 543, 655, 654, 1128, 1220, 1077, 553, 612, 614, 1072, 1082, 1279, 1293, 1306",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/561293/thumber_11356883.v.241ff1a3b15160f344690d072f1a17af.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/561293/thumber_11356883.v.241ff1a3b15160f344690d072f1a17af.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/561293/slide_11356883.v.241ff1a3b15160f344690d072f1a17af.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/561293,43.695017600000,-79.301714500000,2043569fc4114ddaecab3d97cf47824c,94 Eastdale Avenue,False,Toronto,Ontario,94 Eastdale Avenue,,,2895364916,,Phone||Text||Email,https://belasquare.ca/,1,Non-Smoking,Long Term,covered,active,,3,RSYNC,2,1 - 4,"No, Yes",1 - 3,True,True,False,"['Elevator', 'Fridge', 'Laundry - In Suite', 'Balcony']"
26,309240,104722,309240,,2418 - 3123,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/309240/thumber_11338405.v.96b0cd3e2499c99a9614082331b38413.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/309240/thumber_11338405.v.96b0cd3e2499c99a9614082331b38413.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/309240/slide_11338405.v.96b0cd3e2499c99a9614082331b38413.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/309240,43.709123600000,-79.394385200000,bf4b0e44e9393688d56a4123216df870,150 Roehampton Avenue,False,Toronto,Ontario,150 Roehampton Avenue,,,3656546620,,Phone||Text||Email,https://www.mintoapartments.com/gta/Toronto-apartment-rentals/The-ROE/main.html?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=The%20ROE,1,Non-Smoking,Long Term,covered,active,,3,RSYNC,2,1 - 2,No,1,True,True,['Heat'],"['Air Conditioning', 'Dishwasher', 'Laundry - In Suite', 'Zero-Step Entrance']"
27,561221,1519125,561221,Valencia Towers,2709 - 3399,Apartment,"1009, 1244",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/561221/thumber_11350958.v.2f1b8e38f2809790517ef932405391bd.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/561221/thumber_11350958.v.2f1b8e38f2809790517ef932405391bd.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/561221/slide_11350958.v.2f1b8e38f2809790517ef932405391bd.jpg,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/561221,43.787847400000,-79.447796100000,fcf35f3438ea8b1cd7cebe4e4fad56d0,6020 Bathurst Street,False,Toronto,Ontario,6020 Bathurst Street,,,3656546895,,Phone||Text||Email,https://hazelview.rhenti.com/#/property/65f1b4b6aaa988002e9291a4?channel=hazelview,1,Non-Smoking,Long Term,,active,,3,RSYNC,2,2 - 3,No,1 - 2,True,True,"['Heat', 'Water']","['Elevator', 'Fridge', 'Dishwasher']"
28,563150,2007086,563150,44 Charles West - Newly Redesigned Luxury Rental Suites,2650 - 6700,Apartment,"720, 692, 1157, 1299, 1378",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/563150/thumber_9849734.v.d6081868806e208eb179a6465dd1c0e2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/563150/thumber_9849734.v.d6081868806e208eb179a6465dd1c0e2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/563150/slide_9849734.v.d6081868806e208eb179a6465dd1c0e2.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/563150,43.668684200000,-79.388206100000,4340a0a942d72b52cfc807759a9dca0b,44 Charles Street West,False,Toronto,Ontario,44 Charles Street West,,,2898046113,,Phone||Text||Email,http://44charles.com,1,,Long Term,"covered, underground",active,,3,RSYNC,2,1 - 2,"No, Yes",1 - 2,True,True,"['Heat', 'Water']","['Elevator', 'Laundry - Shared', 'Storage Lockers', 'Fridge']"
29,565878,1854903,565878,Be a pioneer in embracing our newest development in Fairbank Village and thrive within this distinct community. Situated,4200,Apartment,1006,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/565878/thumber_9932287.v.e6bdc6d60174d681a86e4b04653bbf3f.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/565878/thumber_9932287.v.e6bdc6d60174d681a86e4b04653bbf3f.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/565878/slide_9932287.v.e6bdc6d60174d681a86e4b04653bbf3f.jpg,/on/toronto/rentals/apartment/3-bedrooms/pet-friendly/565878,43.695452300000,-79.452584600000,3b1647259854b839336c8bf8d059124c,7 Fairbank Ave,False,Toronto,Ontario,7 Fairbank Ave,,,4378814000,,Phone||Text||Email,https://collegewest.com/,1,Non-Smoking,Long Term,,active,,3,RSYNC,2,3,No,2,True,True,False,"['Fridge', 'Oven/Stove', 'Dishwasher', 'Balcony']"
30,379360,526006,379360,Elevated Toronto Rentals at the Heart of Young & Eglinton,1800 - 3030,Apartment,"936, 542, 462, 499, 551, 408, 728, 540, 413, 456, 473, 579",Immediate,"December 30, December 15, Immediate, March 02, February 15, January 30",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/379360/thumber_11342736.v.01be2ea212e5480f2916e60a461e2cbc.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/379360/thumber_11342736.v.01be2ea212e5480f2916e60a461e2cbc.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/379360/slide_11342736.v.01be2ea212e5480f2916e60a461e2cbc.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/379360,43.706081038760,-79.394540527647,bf3dc8ae0840bcb699132f2958496117,45 Dunfield Avenue,False,Toronto,Ontario,45 Dunfield Avenue,,,6474914267,,Phone||Text||Email,https://www.shiplake.com/the-torontonian?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=The%20Torontonian,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,2,studio - 2,No,1,True,True,"['Heat', 'Water']","['Balcony', 'Dishwasher']"
31,560434,179035,560434,Parkside Square,1 - 4510,Apartment,"633, 844, 780, 790, 884, 847, 478, 496, 608, 744, 568, 571, 573, 990, 551, 540, 684, 741, 629, 575, 832, 531, 910, 1544, 1500, 1499, 609, 754, 560",Immediate,"December 17, Immediate, December 19, January 08, December 07, December 10, December 14, January 07, December 04, December 16, February 07, December 12",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560434/thumber_10298389.v.b631ebba610540990627f2f5ba55e12e.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560434/thumber_10298389.v.b631ebba610540990627f2f5ba55e12e.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560434/slide_10298389.v.b631ebba610540990627f2f5ba55e12e.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/560434,43.774399800000,-79.333442100000,4316da4f2dbc9ed67fb565c473141d3c,55 Smooth Rose Court,False,Toronto,Ontario,55 Smooth Rose Court,,,4169004070,,Phone||Text||Email,,1,,Long Term,,active,,3,RSYNC,2,1 - 3,No,1 - 2,True,True,False,"['Laundry - In Suite', 'Balcony', 'Tile Flooring']"
32,578041,1343758,578041,Birch House at Canary Landing,2335 - 5127,Apartment,"477, 481, 508, 518, 526, 529, 530, 532, 542, 546, 568, 573, 576, 580, 625, 652, 657, 681, 691, 705, 721, 755, 760, 808, 879, 947, 1148, 787, 796, 800, 913, 1163, 1032, 1040, 1104, 1225, 1332, 384, 554, 854, 946, 926, 1004",Immediate,"February 01, Immediate, January 11",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/578041/thumber_11320929.v.f593fa237b264bfba332b27e20b7aaca.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/578041/thumber_11320929.v.f593fa237b264bfba332b27e20b7aaca.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/578041/slide_11320929.v.f593fa237b264bfba332b27e20b7aaca.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/578041,43.651713700000,-79.357028000000,7cabdc18d1d640ffa13d87ba2c6ac00a,100 Mill Street,False,Toronto,Ontario,100 Mill Street,,,6477244457,,Phone||Text||Email,http://www.liveatbirchhouse.com?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=Birch%20House%20at%20Canary%20Landing,1,,Long Term,underground,active,,3,RSYNC,2,studio - 3,No,1 - 3,True,True,False,"['Elevator', 'Storage Lockers', 'Fridge', 'Oven/Stove']"
33,596563,495240,596563,45 Balliol Street,1835 - 3200,Apartment,"478, 385, 490, 500, 600, 669, 670, 940, 900",Immediate,"January 31, Immediate, December 31",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/596563/thumber_11410605.v.324a7bef5c7da382293969c179251bc5.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/596563/thumber_11410605.v.324a7bef5c7da382293969c179251bc5.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/596563/slide_11410605.v.324a7bef5c7da382293969c179251bc5.jpg,/on/toronto/rentals/apartment/1-bedroom/596563,43.697354100000,-79.395420600000,5ec789ac887b48d024bb1d06f5d3cc62,45 Balliol Street,False,Toronto,Ontario,45 Balliol Street,,,6479689706,,Phone||Text||Email,,1,,Long Term,underground,active,,3,RSYNC,2,studio - 2,No,1,False,False,False,"['Elevator', 'Laundry - Shared', 'Storage Lockers', 'Fridge']"
34,470188,64025,470188,"Luxury rental living, redefined.",2270 - 4930,Apartment,"552, 457, 603, 350, 553, 784, 726, 886, 548, 568, 494",Immediate,"December 22, Immediate, December 08, January 02, January 05, December 20, December 07, December 06, January 03",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/470188/thumber_11407669.v.5f95a2572373500e61794bcc655be102.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/470188/thumber_11407669.v.5f95a2572373500e61794bcc655be102.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/470188/slide_11407669.v.5f95a2572373500e61794bcc655be102.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/470188,43.710377100000,-79.393969900000,8ba515d3446b586f05bb48212fd26bb6,200 Redpath Avenue,False,Toronto,Ontario,200 Redpath Avenue,,,3656055841,,Phone||Text||Email,http://www.theparkerlife.ca/?utm_knock=rentalsca,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,2,studio - 3,No,1 - 2,True,True,['Internet'],"['Elevator', 'Storage Lockers', 'Zero-Step Entrance', 'Fridge']"
35,560909,1519125,560909,Parkway Forest Towers,2279 - 3269,Apartment,665,Immediate,"December 15, Immediate",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560909/thumber_11350196.v.9a6fcf7546ee2ae6eddfef95117cd655.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560909/thumber_11350196.v.9a6fcf7546ee2ae6eddfef95117cd655.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560909/slide_11350196.v.9a6fcf7546ee2ae6eddfef95117cd655.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/560909,43.773314300000,-79.341885700000,3e9461f7dc24e332287847b89e8f8886,100 Parkway Forest Drive,False,Toronto,Ontario,100 Parkway Forest Drive,,,3656546780,,Phone||Text||Email,https://hazelview.rhenti.com/#/property/65e8b6d74a7c6d002eee62bc?channel=hazelview,1,Non-Smoking,Long Term,,active,,3,RSYNC,2,1 - 3,No,1 - 2,True,True,"['Heat', 'Water']","['Elevator', 'Storage Lockers', 'Fridge', 'Microwave']"
36,586725,92212,586725,The 203 Residences,1995 - 3405,Apartment,"438, 367, 787, 943",February 02,February 02,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/586725/thumber_11324349.v.257606eeef3af236eafcbe4afb4fd272.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/586725/thumber_11324349.v.257606eeef3af236eafcbe4afb4fd272.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/586725/slide_11324349.v.257606eeef3af236eafcbe4afb4fd272.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/586725,43.655681400000,-79.373588500000,2148be9e9c648f97b04c7526b54d8a1a,203 Jarvis Street,False,Toronto,Ontario,203 Jarvis Street,,,3653607764,,Phone||Text||Email,http://www.rent203residences.com?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=the%20203%20RESIDENCES,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,2,studio - 3,No,1 - 2,True,True,['Heat'],"['Elevator', 'Storage Lockers', 'Zero-Step Entrance', 'Fridge']"
37,432898,455305,432898,890 Mount Pleasant Apartments,1705 - 2465,Apartment,"332, 561, 648",Immediate,"Immediate, March 01, January 01",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/432898/thumber_10982920.v.536414b75fba8d125876799943708ce4.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/432898/thumber_10982920.v.536414b75fba8d125876799943708ce4.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/432898/slide_10982920.v.536414b75fba8d125876799943708ce4.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/432898,43.710736492528,-79.391194657672,2e8d3e348076760793f78f160185eb16,890 Mount Pleasant Road,False,Toronto,Ontario,890 Mount Pleasant Road,,,2893022168,,Phone||Text||Email,https://www.homestead.ca/apartments/890-mount-pleasant-road-toronto?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=890%20Mount%20Pleasant%20Apartments,1,Non-Smoking,Long Term,"underground, outdoor",active,https://tourswidget.rentsync.com?buildingId=279&source=syndication&fullSource=rentals_infinity&isRentalsBundle=1,3,RSYNC,1,studio - 2,No,1,True,True,"['Heat', 'Water']","['Elevator', 'Laundry - Shared', 'Fridge', 'Oven/Stove']"
38,565581,495240,565581,35 Walmer Road,2145 - 3194,Apartment,"860, 650, 393, 643",Immediate,"Immediate, December 30",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/565581/thumber_9922796.v.6b8ed6262e112855a40732d9f67a473e.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/565581/thumber_9922796.v.6b8ed6262e112855a40732d9f67a473e.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/565581/slide_9922796.v.6b8ed6262e112855a40732d9f67a473e.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/565581,43.669163700000,-79.405541100000,9e406b800a56bfcc2a42296f806b7d6b,35 Walmer Road,False,Toronto,Ontario,35 Walmer Road,,,2899141627,,Phone||Text||Email,https://www.35walmerroad.com/,1,,Long Term,,active,,3,RSYNC,1,studio - 2,No,1 - 1.5,True,True,['Heat'],"['Elevator', 'Dishwasher', 'Laundry - Shared', 'Microwave']"
39,565587,495240,565587,320-342 Avenue Road,1899 - 2323,Apartment,"384, 581, 591, 398, 578, 657, 586, 594, 587",Immediate,"Immediate, January 01",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/565587/thumber_9922912.v.b520583f6da210ae4468153e8ca672b1.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/565587/thumber_9922912.v.b520583f6da210ae4468153e8ca672b1.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/565587/slide_9922912.v.b520583f6da210ae4468153e8ca672b1.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/565587,43.680987200000,-79.399524200000,9c56e7bc64ffdba9d7edbb1a3701f0c7,320-342 Avenue Road,False,Toronto,Ontario,320-342 Avenue Road,,,2893017802,,Phone||Text||Email,https://www.320avenueroad.com/,1,,Long Term,"outdoor, covered",active,,3,RSYNC,1,studio - 1,No,1,True,True,['Heat'],"['Dishwasher', 'Hardwood Floors', 'Microwave']"
40,567465,495240,567465,70 Spadina Road,1814 - 3249,Apartment,"559, 352, 336, 428, 408, 334, 338, 406, 768, 738",Immediate,"Immediate, January 01, February 01, January 31",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/567465/thumber_9980939.v.b50ec1bf116bc8d7a239b3788529359f.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/567465/thumber_9980939.v.b50ec1bf116bc8d7a239b3788529359f.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/567465/slide_9980939.v.b50ec1bf116bc8d7a239b3788529359f.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/567465,43.670487100000,-79.405678100000,8ba0952fe68aa7d91c4041a0daa01dcd,70 Spadina Road,False,Toronto,Ontario,70 Spadina Road,,,6479057409,,Phone||Text||Email,https://www.70spadinaroad.com/,1,,Long Term,,active,,3,RSYNC,1,studio - 1,No,1,True,True,['Heat'],"['Elevator', 'In-suite Storage', 'Dishwasher', 'Microwave']"
41,565586,495240,565586,125 Bamburgh Circle,2170 - 2751,Apartment,"715, 698, 941, 705, 696, 969, 919",Immediate,"Immediate, January 01, December 30, February 01",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/565586/thumber_9922887.v.da3f94794c045a244782dca48b0f9e85.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/565586/thumber_9922887.v.da3f94794c045a244782dca48b0f9e85.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/565586/slide_9922887.v.da3f94794c045a244782dca48b0f9e85.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/565586,43.813118600000,-79.325595800000,8b53834e91d2b5cf55b701dbd70c04d7,125 Bamburgh Circle,False,Toronto,Ontario,125 Bamburgh Circle,,,2893017828,,Phone||Text||Email,https://www.125bamburghcircle.com/,1,,Long Term,"outdoor, covered",active,,3,RSYNC,1,1 - 2,No,1,True,True,['Heat'],"['Laundry - Shared', 'Hardwood Floors', 'Air Conditioning']"
42,467150,179035,467150,Trilogy On King,2145 - 3906,Apartment,"530, 550, 730, 635, 440, 610, 625, 525, 760, 655, 560, 455, 910, 630, 1045",Immediate,"Immediate, December 07, January 07, January 22",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/467150/thumber_7802686.v.97cf25a409de6d7832797587b0960839.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/467150/thumber_7802686.v.97cf25a409de6d7832797587b0960839.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/467150/slide_7802686.v.97cf25a409de6d7832797587b0960839.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/467150,43.640103800000,-79.422656400000,642d9e73cda8582d5225d30d4c3586b0,1100  King Street West,False,Toronto,Ontario,1100  King Street West,,,3656540626,,Phone||Text||Email,,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,1,studio - 3,No,1 - 3,True,True,['Heat'],"['Elevator', 'Storage Lockers', 'Zero-Step Entrance', 'Air Conditioning']"
