,ref_id,userId,id,title,price,type,sq_feet,availability,avdate,location,thumb,thumb2,slide,link,latitude,longitude,marker,address,address_hidden,city,province,intro,community,quadrant,phone,phone_2,preferred_contact,website,email,smoking,lease_term,garage_size,status,book_tour,v,s,f,bedrooms,den,baths,cats,dogs,utilities_included,features
21,554941,1519125,554941,West Lodge,1699 - 3329,Apartment,"469, 886, 636",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/554941/thumber_11350618.v.e83a78db7185ed588182922cd9474759.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/554941/thumber_11350618.v.e83a78db7185ed588182922cd9474759.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/554941/slide_11350618.v.e83a78db7185ed588182922cd9474759.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/554941,43.645514300000,-79.436456200000,9357fa490b5792b337f8965cfa6f5800,103 West Lodge,False,Toronto,Ontario,103 West Lodge,,,2892169111,,Phone||Text||Email,https://hazelview.rhenti.com/#/property/65a95aa48e48f0002d1c327a?channel=hazelview,1,Non-Smoking,Long Term,,active,,3,RSYNC,2,studio - 2,No,1,True,True,False,"['Elevator', 'Storage Lockers', 'Fridge', 'Balcony']"
22,417884,440492,417884,90 Eastdale,1500 - 2919,Apartment,"700, 899, 1286, 630, 373",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/417884/thumber_11361739.v.2c36e6887a5d1e45c1ac25f14c4733e7.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/417884/thumber_11361739.v.2c36e6887a5d1e45c1ac25f14c4733e7.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/417884/slide_11361739.v.2c36e6887a5d1e45c1ac25f14c4733e7.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/417884,43.694642500000,-79.300934200000,d03f1743dcc7f611248a514990f69b90,90 Eastdale Avenue,False,Toronto,Ontario,90 Eastdale Avenue,,,2897243926,,Phone||Text||Email,http://dbsdevelopments.ca?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=90%20Eastdale,1,Non-Smoking,Long Term,"outdoor, underground",active,,3,RSYNC,2,studio - 3,No,1 - 1.5,True,True,"['Heat', 'Water']","['Elevator', 'Laundry - Shared', 'Zero-Step Entrance', 'Fridge']"
23,563150,2007086,563150,44 Charles West - Newly Redesigned Luxury Rental Suites,2650 - 6700,Apartment,"720, 692, 1157, 1299, 1378",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/563150/thumber_9849734.v.d6081868806e208eb179a6465dd1c0e2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/563150/thumber_9849734.v.d6081868806e208eb179a6465dd1c0e2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/563150/slide_9849734.v.d6081868806e208eb179a6465dd1c0e2.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/563150,43.668909258317,-79.388216828836,e67f7e88689df411b777c3379d78fee0,44 Charles Street West,False,Toronto,Ontario,44 Charles Street West,,,2898046113,,Phone||Text||Email,http://44charles.com,1,,Long Term,"covered, underground",active,,3,RSYNC,2,1 - 2,"No, Yes",1 - 2,True,True,"['Heat', 'Water']","['Elevator', 'Laundry - Shared', 'Storage Lockers', 'Fridge']"
24,586725,92212,586725,The 203 Residences,2170 - 3405,Apartment,"438, 367, 787, 943",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/586725/thumber_11324349.v.257606eeef3af236eafcbe4afb4fd272.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/586725/thumber_11324349.v.257606eeef3af236eafcbe4afb4fd272.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/586725/slide_11324349.v.257606eeef3af236eafcbe4afb4fd272.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/586725,43.655681400000,-79.373588500000,2148be9e9c648f97b04c7526b54d8a1a,203 Jarvis Street,False,Toronto,Ontario,203 Jarvis Street,,,3653607764,,Phone||Text||Email,http://www.rent203residences.com?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=the%20203%20RESIDENCES,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,2,studio - 3,No,1 - 2,True,True,['Heat'],"['Elevator', 'Storage Lockers', 'Zero-Step Entrance', 'Fridge']"
25,569606,2039512,569606,Velocity at the Square,2000 - 3725,Apartment,"362, 359, 544, 515, 370, 663, 860, 679, 726, 768, 750, 758, 917, 815",Immediate,"Immediate, December 01",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/569606/thumber_10052622.v.65064b2aae650e7575d4762fd9d5689e.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/569606/thumber_10052622.v.65064b2aae650e7575d4762fd9d5689e.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/569606/slide_10052622.v.65064b2aae650e7575d4762fd9d5689e.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/569606,43.655599100000,-79.379421200000,759032078aa0c6bb3a753b7d5a6c3e90,252 Victoria Street,False,Toronto,Ontario,252 Victoria Street,,,4375294369,,Phone||Text||Email,http://www.velocityatthesquare.com,1,,Long Term,"underground, covered",active,,3,RSYNC,2,studio - 2,"No, Yes",1 - 2,True,True,['Heat'],"['Elevator', 'Laundry - Shared', 'Storage Lockers', 'Fridge']"
26,499703,1572169,499703,The Whitney On Redpath,2360 - 9000,Apartment,"917, 1226, 1422, 524, 920, 1064, 1052, 961, 812, 452, 551, 652, 788, 936",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/499703/thumber_10171098.v.d106fe01dd45c7f56405cc4f8e9c9fc2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/499703/thumber_10171098.v.d106fe01dd45c7f56405cc4f8e9c9fc2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/499703/slide_10171098.v.d106fe01dd45c7f56405cc4f8e9c9fc2.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/499703,43.706028000000,-79.391857900000,936bc82301ec815ca25ea9c003efb00c,71 Redpath Ave,False,Toronto,Ontario,71 Redpath Ave,,,3656546158,,Phone||Text||Email,http://www.thewhitneyonredpath.com/,1,Non-Smoking,Long Term,"underground, covered",active,,3,RSYNC,2,studio - 3,"No, Yes",1 - 3.5,True,True,False,"['Elevator', 'Storage Lockers', 'Zero-Step Entrance', 'Fridge']"
27,565878,1854903,565878,Be a pioneer in embracing our newest development in Fairbank Village and thrive within this distinct community. Situated,4200,Apartment,1006,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/565878/thumber_9932287.v.e6bdc6d60174d681a86e4b04653bbf3f.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/565878/thumber_9932287.v.e6bdc6d60174d681a86e4b04653bbf3f.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/565878/slide_9932287.v.e6bdc6d60174d681a86e4b04653bbf3f.jpg,/on/toronto/rentals/apartment/3-bedrooms/pet-friendly/565878,43.695452300000,-79.452584600000,3b1647259854b839336c8bf8d059124c,7 Fairbank Ave,False,Toronto,Ontario,7 Fairbank Ave,,,4378814000,,Phone||Text||Email,https://collegewest.com/,1,Non-Smoking,Long Term,,active,,3,RSYNC,2,3,No,2,True,True,False,"['Fridge', 'Oven/Stove', 'Dishwasher', 'Balcony']"
28,564207,1190839,564207,Luxury Living in Toronto's Financial District,2350 - 3850,Apartment,"587, 845, 400",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/564207/thumber_9908732.v.1aeed67cd45b42dc3ddf9877d56c9103.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/564207/thumber_9908732.v.1aeed67cd45b42dc3ddf9877d56c9103.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/564207/slide_9908732.v.1aeed67cd45b42dc3ddf9877d56c9103.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/564207,43.648011700000,-79.388409400000,88f2dd5f0fa3c9c7c3f2065700983996,225 Adelaide St. West,False,Toronto,Ontario,225 Adelaide St. West,,,3656543847,4377817665,Phone||Text||Email,https://living.westbankcorp.com/property/toronto-house,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,2,studio - 2,No,1 - 2,True,True,False,['Elevator']
29,470188,64025,470188,"Luxury rental living, redefined.",2270 - 4930,Apartment,"552, 457, 603, 350, 553, 784, 726, 886, 548, 568, 494",Immediate,"December 22, Immediate, December 08, January 02, January 05, December 20, December 07, December 06, January 03",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/470188/thumber_11380020.v.348d0f3e1364f96d3ee9f179d15482da.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/470188/thumber_11380020.v.348d0f3e1364f96d3ee9f179d15482da.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/470188/slide_11380020.v.348d0f3e1364f96d3ee9f179d15482da.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/470188,43.710377100000,-79.393914100000,0e47f0dc5a18b8299f3a4fba2adfb6b5,200 Redpath Avenue,False,Toronto,Ontario,200 Redpath Avenue,,,3656055841,,Phone||Text||Email,http://www.theparkerlife.ca/?utm_knock=rentalsca,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,2,studio - 3,No,1 - 2,True,True,['Internet'],"['Elevator', 'Storage Lockers', 'Zero-Step Entrance', 'Fridge']"
30,379360,526006,379360,Elevated Toronto Rentals at the Heart of Young & Eglinton,1800 - 2900,Apartment,"936, 534, 542, 456, 499, 551, 408, 540, 462, 413, 473, 579",Immediate,"December 30, Immediate, January 14, February 15, March 02, November 30, January 30",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/379360/thumber_11342736.v.01be2ea212e5480f2916e60a461e2cbc.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/379360/thumber_11342736.v.01be2ea212e5480f2916e60a461e2cbc.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/379360/slide_11342736.v.01be2ea212e5480f2916e60a461e2cbc.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/379360,43.706081038760,-79.394540527647,bf3dc8ae0840bcb699132f2958496117,45 Dunfield Avenue,False,Toronto,Ontario,45 Dunfield Avenue,,,6474914267,,Phone||Text||Email,https://www.shiplake.com/the-torontonian?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=The%20Torontonian,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,2,studio - 2,No,1,True,True,"['Heat', 'Water']","['Balcony', 'Dishwasher']"
31,560434,179035,560434,Parkside Square,2225 - 4510,Apartment,"633, 844, 780, 790, 884, 847, 478, 496, 608, 744, 568, 571, 573, 990, 551, 540, 684, 741, 629, 575, 832, 531, 910, 1544, 1500, 1499, 754, 560",Immediate,"December 17, Immediate, November 26, December 19, January 08, December 10, December 07, January 07, December 04, December 16, December 12, February 07",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560434/thumber_10298389.v.b631ebba610540990627f2f5ba55e12e.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560434/thumber_10298389.v.b631ebba610540990627f2f5ba55e12e.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560434/slide_10298389.v.b631ebba610540990627f2f5ba55e12e.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/560434,43.774399800000,-79.333442100000,4316da4f2dbc9ed67fb565c473141d3c,55 Smooth Rose Court,False,Toronto,Ontario,55 Smooth Rose Court,,,4169004070,,Phone||Text||Email,,1,,Long Term,,active,,3,RSYNC,2,1 - 3,No,1 - 2,True,True,False,"['Laundry - In Suite', 'Balcony', 'Tile Flooring']"
32,578041,1343758,578041,Birch House at Canary Landing,2335 - 5127,Apartment,"477, 481, 508, 518, 526, 529, 530, 532, 542, 546, 568, 573, 576, 580, 625, 652, 657, 681, 691, 705, 721, 755, 760, 808, 879, 947, 1004, 1148, 787, 796, 800, 813, 913, 1163, 1032, 1040, 1104, 1225, 1332, 384, 554, 845, 854, 946, 926",Immediate,"February 01, January 11, Immediate",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/578041/thumber_11320929.v.f593fa237b264bfba332b27e20b7aaca.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/578041/thumber_11320929.v.f593fa237b264bfba332b27e20b7aaca.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/578041/slide_11320929.v.f593fa237b264bfba332b27e20b7aaca.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/578041,43.651713700000,-79.357028000000,7cabdc18d1d640ffa13d87ba2c6ac00a,100 Mill Street,False,Toronto,Ontario,100 Mill Street,,,6477244457,,Phone||Text||Email,http://www.liveatbirchhouse.com?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=Birch%20House%20at%20Canary%20Landing,1,,Long Term,underground,active,,3,RSYNC,2,studio - 3,No,1 - 3,True,True,False,"['Elevator', 'Storage Lockers', 'Fridge', 'Oven/Stove']"
33,560909,1519125,560909,Parkway Forest Towers,2279 - 3269,Apartment,665,Immediate,"December 15, Immediate",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560909/thumber_11350196.v.9a6fcf7546ee2ae6eddfef95117cd655.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560909/thumber_11350196.v.9a6fcf7546ee2ae6eddfef95117cd655.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560909/slide_11350196.v.9a6fcf7546ee2ae6eddfef95117cd655.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/560909,43.773314300000,-79.341885700000,3e9461f7dc24e332287847b89e8f8886,100 Parkway Forest Drive,False,Toronto,Ontario,100 Parkway Forest Drive,,,3656546780,,Phone||Text||Email,https://hazelview.rhenti.com/#/property/65e8b6d74a7c6d002eee62bc?channel=hazelview,1,Non-Smoking,Long Term,,active,,3,RSYNC,2,1 - 3,No,1 - 2,True,True,False,"['Elevator', 'Storage Lockers', 'Fridge', 'Microwave']"
34,564175,1190839,564175,Be the First to Experience Mirvish Village,2295 - 4450,Apartment,"561, 1208, 400, 800",Immediate,"December 01, Immediate",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/564175/thumber_10086858.v.923c6450e9de799c9e9326764b29a70d.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/564175/thumber_10086858.v.923c6450e9de799c9e9326764b29a70d.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/564175/slide_10086858.v.923c6450e9de799c9e9326764b29a70d.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/564175,43.664094700000,-79.411062200000,338d2a6ed2366175738c82e4029f97c2,748 Bathurst Street,False,Toronto,Ontario,748 Bathurst Street,,,3656546449,,Phone||Text||Email,https://living.westbankcorp.com/property/mirvish-village,1,,Long Term,,active,,3,RSYNC,2,studio - 2,No,1 - 2,True,True,False,
35,411567,1221371,411567,Brand New Luxury  Condo Rentals Yonge & Eglinton,2225 - 2250,Apartment,530,December 01,"December 01, January 01",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/411567/thumber_11271140.v.af117198e442f1458487dbbfc2e79866.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/411567/thumber_11271140.v.af117198e442f1458487dbbfc2e79866.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/411567/slide_11271140.v.af117198e442f1458487dbbfc2e79866.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/411567,43.711278700000,-79.398682400000,a0931ad3ebf05600ddd687fb4fab16da,18 Erskine Ave,False,Toronto,Ontario,18 Erskine Ave,,,3656459226,4164873050,Phone||Text||Email,https://www.myrental.ca/communities/condo-rentals-yonge-eglinton-18erskine,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,2,1 - 1,No,1,True,True,['Heat'],"['Storage Lockers', 'Air Conditioning', 'Fridge', 'Oven/Stove']"
36,565581,495240,565581,35 Walmer Road,2170 - 3244,Apartment,"860, 650, 393, 643",Immediate,"Immediate, January 15",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/565581/thumber_11273609.v.bdcafa5787b730e5b376f3124bb9e6fc.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/565581/thumber_11273609.v.bdcafa5787b730e5b376f3124bb9e6fc.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/565581/slide_11273609.v.bdcafa5787b730e5b376f3124bb9e6fc.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/565581,43.668876900000,-79.405555200000,35cdb893e73ec918308f7a54839dad83,35 Walmer Road,False,Toronto,Ontario,35 Walmer Road,,,2899141627,,Phone||Text||Email,https://www.35walmerroad.com/,1,,Long Term,,active,,3,RSYNC,1,studio - 2,No,1 - 1.5,True,True,['Heat'],"['Elevator', 'Dishwasher', 'Laundry - Shared', 'Microwave']"
37,451755,179035,451755,Litho.,2574 - 3384,Apartment,"800, 678, 792, 625, 528, 507, 675",Immediate,"Immediate, December 07",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/451755/thumber_7493527.v.adbf74667a956b0d0fdda815df49fe5d.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/451755/thumber_7493527.v.adbf74667a956b0d0fdda815df49fe5d.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/451755/slide_7493527.v.adbf74667a956b0d0fdda815df49fe5d.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/451755,43.671501700000,-79.423706900000,24fcee5f639150dba06ac6100eb497c0,740 Dupont St.,False,Toronto,Ontario,740 Dupont St.,,,3656560493,,Phone||Text||Email,https://www.litholiving.com/,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,1,1 - 2,No,1 - 2,True,True,False,"['Elevator', 'Storage Lockers', 'Fridge', 'Oven/Stove']"
38,580014,1156676,580014,Toronto Rentals,2299 - 3299,Apartment,"929, 1157, 714, 981",Immediate,"Immediate, November 30",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/580014/thumber_10938181.v.1efcab0f5350602efad54a9e24ed2552.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/580014/thumber_10938181.v.1efcab0f5350602efad54a9e24ed2552.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/580014/slide_10938181.v.1efcab0f5350602efad54a9e24ed2552.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/580014,43.707410700000,-79.480356800000,2e1f26a9ff38d07b73d2d94f7c0047ce,1465 Lawrence Avenue West,False,Toronto,Ontario,1465 Lawrence Avenue West,,,4377038833,4377038833,Phone||Text||Email,https://www.1465lawrenceave.com/?locale=en_us?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=1465%20Lawrence%20Avenue%20West,1,,Long Term,,active,,3,RSYNC,1,1 - 3,No,1,True,False,['Heat'],
39,579438,1156676,579438,2402-2404-2406 Queen Street East,2099 - 2808,Apartment,"734, 582, 633, 557, 556, 438, 892, 893, 891, 906, 884",Immediate,"Immediate, November 30, December 31",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/579438/thumber_10927417.v.160ad81b69652d6fc9107e27b38a1ab5.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/579438/thumber_10927417.v.160ad81b69652d6fc9107e27b38a1ab5.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/579438/slide_10927417.v.160ad81b69652d6fc9107e27b38a1ab5.jpg,/on/toronto/rentals/apartment/1-bedroom/579438,43.674794600000,-79.279567400000,554921ab17f63e2cbc7697d5e2daf003,2402-2404-2406 Queen Street East,False,Toronto,Ontario,2402-2404-2406 Queen Street East,,,6474934128,6474934128,Phone||Text||Email,https://www.cogir.net/en/residential-building-scarborough/3739-queen-st-east.html?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=2402-2404-2406%20Queen%20Street%20East,1,,Long Term,,active,,3,RSYNC,1,1 - 2,"No, Yes",1,False,False,['Heat'],
40,467150,179035,467150,Trilogy On King,2145 - 3906,Apartment,"530, 550, 730, 635, 440, 610, 625, 525, 760, 655, 560, 455, 630, 1045",Immediate,"Immediate, December 07, January 07",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/467150/thumber_7802686.v.97cf25a409de6d7832797587b0960839.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/467150/thumber_7802686.v.97cf25a409de6d7832797587b0960839.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/467150/slide_7802686.v.97cf25a409de6d7832797587b0960839.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/467150,43.640103800000,-79.422656400000,642d9e73cda8582d5225d30d4c3586b0,1100  King Street West,False,Toronto,Ontario,1100  King Street West,,,3656540626,,Phone||Text||Email,,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,1,studio - 3,No,1 - 3,True,True,['Heat'],"['Elevator', 'Storage Lockers', 'Zero-Step Entrance', 'Air Conditioning']"
41,425802,1156676,425802,Limited Period Offer - 1st Month Free on a 13 Months Lease on Select Units ,1875 - 2999,Apartment,"562, 646, 635, 348",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/425802/thumber_11354096.v.76f7c41ae12efca601fc8b44d907c521.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/425802/thumber_11354096.v.76f7c41ae12efca601fc8b44d907c521.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/425802/slide_11354096.v.76f7c41ae12efca601fc8b44d907c521.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/425802,43.672956900000,-79.411350200000,9de1981a129ef06971b336df33385f35,245 Howland Avenue,False,Toronto,Ontario,245 Howland Avenue,,,6476948973,,Phone||Text||Email,https://www.cogir.net/en/residential-building-toronto/339-245_howland-avenue.html,1,Non-Smoking,Long Term,street parking,active,,3,RSYNC,1,studio - 2,No,1,True,True,"['Heat', 'Water']",
42,558979,1519125,558979,10 Wilmington,1919 - 2909,Apartment,"350, 600, 849",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/558979/thumber_10488803.v.65162e27432038b7a2055f877dee5b05.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/558979/thumber_10488803.v.65162e27432038b7a2055f877dee5b05.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/558979/slide_10488803.v.65162e27432038b7a2055f877dee5b05.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/558979,43.753116500000,-79.453212300000,661b922560bc31a380040f4306adbeda,"10 Wilmington Avenue, Toronto",False,Toronto,Ontario,"10 Wilmington Avenue, Toronto",,,3653605206,,Phone||Text||Email,https://hazelview.rhenti.com/#/property/65d8d43e849934002e7e720e?channel=hazelview,1,Non-Smoking,Long Term,,active,,3,RSYNC,1,studio - 2,No,1,True,True,False,"['Elevator', 'Fridge', 'Dishwasher']"
